0,0
1,3.311069424
2,-7.836239749
3,-9.250263268
4,-9.004919424
5,-0.4307635907
6,-5.374075454
7,-2.639723275
8,-4.022506787
9,-3.525210644
10,-2.530078665
11,-5.009715102
12,-2.205895324
13,-5.551459179
14,-9.854473597
15,-6.487106997
16,-6.997279615
17,-5.410549325
18,-1.119211588
19,-5.483834995
20,-1.776809604
21,-7.330380769
22,-8.688141447
23,-7.264861486
24,-4.832447173
25,1.939075142
26,-1.881111149
27,-8.837405246
28,3.876578274
29,0.1488788779
30,-0.3485655532
31,-1.107260628
32,-1.114950597
33,3.114791587
34,1.42125117
35,-0.6118773478
36,-4.822005286
37,-4.232598989
38,2.431402257
39,-0.436215798
40,1.180550932
41,-1.915403632
42,-4.342032587
43,1.944398138
44,0.0920560849
45,-0.381649015
46,0.5718636848
47,-1.387327635
48,1.678585644
49,3.858786568
50,-0.4704636936
51,2.080229271
52,2.116363607
53,-1.570231303
54,-2.432252642
55,-2.225568514
56,5.20626769
57,5.733982229
58,3.405982269
59,8.453450554
60,5.82899385
61,5.29523552
62,4.354763597
63,7.835080555
64,8.158344414
65,0.1471841153
66,1.806730725
67,7.954846145
68,5.11645086
69,10.79599775
70,3.65345511
71,1.499153091
72,0.7434420266
73,2.090599473
74,9.351741427
75,4.239028327
76,6.163732411
77,0.5347061137
78,4.632667143
79,-0.3927738835
80,7.336099358
81,10.01701701
82,6.402673111
83,10.55227663
84,8.438075778
85,5.460457293
86,2.933832639
87,8.095912041
88,4.747886896
89,0.05212370591
90,2.980244622
91,1.706617466
92,6.565059814
93,5.448698352
94,7.216469377
95,12.69486859
96,5.900800398
97,6.853567612
98,2.323804723
99,-1.894468124
100,3.770398894
101,5.818208185
102,0.9489704958
103,4.137723086
104,-6.69427948
105,3.24302023
106,-3.538154735
107,-2.248903708
108,-2.975923049
109,2.646032172
110,-2.16261882
111,-0.140498892
112,-0.5493364521
113,0.7860648624
114,1.61060136
115,0.4757237006
116,6.425590642
117,0.9454606233
118,7.129517128
119,4.829984208
120,1.675597702
121,1.127513296
122,1.900245212
123,0.6212085778
124,1.182075046
125,3.48234307
126,5.031421085
127,9.114219659
128,-2.138283982
129,-0.8503673481
130,3.755136174
131,1.152481648
132,-4.660325802
133,-0.8433263722
134,1.222724606
135,4.211033969
136,1.064724696
137,6.306918566
138,5.646245702
139,4.529609719
140,8.005137586
141,4.911105703
142,5.880879121
143,9.329479763
144,7.385052395
145,11.30572856
146,1.032678855
147,8.718546119
148,12.99672411
149,8.734540382
150,9.892837288
151,5.781285678
152,13.36365409
153,6.219900239
154,10.07379615
155,13.10996511
156,13.71627729
157,10.73105278
158,16.56669921
159,14.18904931
160,10.42096346
161,9.089133753
162,19.909021
163,11.19363686
164,12.1336799
165,17.05216781
166,7.794390434
167,10.34491755
168,8.658967871
169,11.92542438
170,11.2746424
171,6.859670647
172,12.9986331
173,11.16658752
174,5.967594233
175,16.85379616
176,17.59569755
177,10.73010845
178,13.49679525
179,12.32120296
180,11.33942981
181,12.0401176
182,12.7289885
183,12.24000815
184,15.86339201
185,18.19692456
186,11.58341035
187,11.71453235
188,10.34496458
189,22.48213303
190,19.08389705
191,11.64223176
192,18.16660264
193,15.14528166
194,19.28142237
195,17.16560793
196,16.14875182
197,19.32582268
198,18.82634259
199,21.07135315
200,23.52394686
201,15.79287741
202,27.30917684
203,15.45948378
204,26.22312952
205,19.36797224
206,20.73308879
207,21.8040492
208,15.77485656
209,19.42637389
210,25.30356558
211,19.52466992
212,20.98834889
213,14.71901426
214,19.08847129
215,20.49057512
216,17.97403439
217,13.91316003
218,21.26367773
219,16.47191688
220,15.78227101
221,16.4707461
222,19.48570945
223,18.17174991
224,16.35651862
225,22.83337042
226,17.88401464
227,22.41545607
228,20.15372041
229,22.93611586
230,18.53801469
231,15.01644357
232,23.63034949
233,22.59522899
234,22.55212584
235,16.55121256
236,20.48572591
237,23.41903405
238,25.67992112
239,25.36657142
240,22.10743671
241,18.93072567
242,19.54176786
243,17.95889169
244,18.26808363
245,24.18813637
246,20.54865033
247,20.55305515
248,16.5258219
249,20.5024031
250,21.76839916
251,19.10113663
252,18.34207906
253,23.82696925
254,23.83322486
255,16.42705145
256,16.38781788
257,17.00888139
258,15.52903511
259,17.37017717
260,13.9898821
261,11.70974349
262,12.07280808
263,11.13261678
264,14.13904207
265,15.46914642
266,12.97536637
267,17.89762041
268,18.00067378
269,13.81582556
270,15.91349822
271,23.55678481
272,16.75792658
273,14.03110479
274,19.5354763
275,17.55495836
276,19.9627494
277,10.06342463
278,17.20550305
279,15.3264761
280,10.5846083
281,15.20414514
282,10.73700643
283,15.5200601
284,13.1636125
285,10.16005142
286,12.31102913
287,11.29148258
288,13.42626907
289,14.63452625
290,7.698322177
291,7.396286113
292,10.68530609
293,7.270759738
294,14.08964843
295,8.552052704
296,8.920880556
297,10.88705969
298,16.39462104
299,19.45234987
300,15.67526111
301,10.9208961
302,15.16098746
303,17.0756209
304,15.62413872
305,12.65110073
306,16.35499373
307,14.11298373
308,11.00674189
309,7.210433109
310,7.772725073
311,10.20963123
312,10.87486121
313,-1.935455694
314,11.91367687
315,6.47923749
316,10.7082126
317,14.31106853
318,10.12426814
319,11.94255208
320,8.534639413
321,8.441340725
322,11.56346587
323,12.53980405
324,15.43470893
325,7.994856205
326,10.13207082
327,8.150230895
328,11.67651314
329,11.84221948
330,5.467614619
331,13.37957336
332,19.73402353
333,14.31714426
334,12.27130184
335,18.87736297
336,14.72078469
337,17.29925885
338,15.73953554
339,14.07389022
340,11.30109242
341,17.66346113
342,9.77128017
343,16.09954877
344,14.84690453
345,16.39028701
346,16.77245151
347,4.180270912
348,10.90982677
349,10.52078362
350,7.122508699
351,14.06351288
352,8.269100779
353,14.35093931
354,15.86778303
355,10.51869523
356,12.5968233
357,12.02773488
358,11.89375058
359,18.25945752
360,19.38184509
361,13.09824861
362,19.69295925
363,14.22127926
364,14.28334298
365,9.93244784
366,11.93122278
367,13.54722912
368,10.40370567
369,13.41191777
370,12.91147837
371,18.78558066
372,16.14742745
373,16.94781168
374,14.86742843
375,10.04293202
376,13.16534804
377,7.832346334
378,12.11193604
379,14.85934751
380,11.42782722
381,13.58672042
382,11.40265147
383,5.814665804
384,8.372014391
385,7.506607559
386,7.761904526
387,7.62313978
388,3.823918003
389,9.69584167
390,7.438654806
391,9.36879239
392,5.652833514
393,6.492555135
394,5.418905077
395,9.100836758
396,7.502159032
397,7.811288493
398,4.993510619
399,3.775006722
400,11.2277237
401,9.40088923
402,7.801477413
403,10.17277234
404,8.36435644
405,2.977139627
406,7.273328057
407,6.859180592
408,-0.04178144721
409,5.104511373
410,7.341201623
411,-2.171536272
412,4.531829637
413,5.941931078
414,7.468534045
415,1.974820177
416,5.741838897
417,4.023919606
418,-4.188878227
419,-0.2056819917
420,-2.837594113
421,4.13370322
422,-0.2228204235
423,4.609142107
424,-3.71623592
425,-0.3429148889
426,0.1513023225
427,-0.2712590106
428,8.234404111
429,-1.094941186
430,0.08340356582
431,2.726067893
432,0.5930787964
433,5.043410415
434,-0.3631231765
435,7.354297188
436,4.055729216
437,-0.05648742455
438,3.173483714
439,1.323142866
440,4.217766189
441,2.584921702
442,2.473217496
443,1.678902482
444,-0.3138297396
445,-4.296591346
446,-3.745833279
447,-7.302627207
448,-3.847468664
449,-3.409444658
450,-6.958113116
451,-6.192960188
452,-0.05687747088
453,-1.320757262
454,0.129980526
455,1.497980291
456,-3.836379946
457,-5.084284998
458,1.330648764
459,-2.283041916
460,2.008823656
461,-4.613307603
462,-3.836439556
463,-1.061769233
464,5.290638163
465,1.894368204
466,2.503329151
467,-2.979036553
